File,Entity,Label
The-Sustainable-Development-Goals-Report-2020.txt,1.83,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2.25 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2.13,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2.16,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,0.38 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2.25,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0.21,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"0.20
0.20 per cent",PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,0.22,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0.21,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,1.62,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,1.72,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,about half,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19 forcing,LAW
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,daily,DATE
The-Sustainable-Development-Goals-Report-2020.txt,World Least,ORG
The-Sustainable-Development-Goals-Report-2020.txt,79,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,19,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,97 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,93 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,54 93,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,51 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,79 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,just 54 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,"only
19 per cent",PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,87 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"The COVID-19
",EVENT
The-Sustainable-Development-Goals-Report-2020.txt,40 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Taw coo duifnfetrreynt’s,PERSON
The-Sustainable-Development-Goals-Report-2020.txt,40 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,the period 2012 to 2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,t7h5%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,4id0e per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,neaetni oconuanlt,GPE
The-Sustainable-Development-Goals-Report-2020.txt,StIfi lWl,ORG
The-Sustainable-Development-Goals-Report-2020.txt,oinrl da,GPE
The-Sustainable-Development-Goals-Report-2020.txt,lLlD cCo,ORG
The-Sustainable-Development-Goals-Report-2020.txt,atrhee s,GPE
The-Sustainable-Development-Goals-Report-2020.txt,0 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,less than 25 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,rle cfte-anligt,ORG
The-Sustainable-Development-Goals-Report-2020.txt,20 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,0p2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0p3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0p1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,NORP
The-Sustainable-Development-Goals-Report-2020.txt,1p0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0p3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,40 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,sub-Saharan,ORG
The-Sustainable-Development-Goals-Report-2020.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,African,NORP
The-Sustainable-Development-Goals-Report-2020.txt,Less than -2 Between -2 and,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Between 0 and 2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,15,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Between 4 and 6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,More than 6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Almost two,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,ten,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,at least one,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,estimated 51 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,international human rights law,LAW
The-Sustainable-Development-Goals-Report-2020.txt,31,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,the period 2014 to 2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2004,DATE
The-Sustainable-Development-Goals-Report-2020.txt,54 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,a little over a third,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,36 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,close to 58 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,between 0 and 100,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,around 2010 and 2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,70,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,84,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,60,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,at least one,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,38,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,between 2010 and 2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,50,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,25,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,40,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,30,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,166,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,65,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,40,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,17,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,greater than 50,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,20 30,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Slovenia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,the Czech Republic,GPE
The-Sustainable-Development-Goals-Report-2020.txt,25,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Development Assistance Committee,ORG
The-Sustainable-Development-Goals-Report-2020.txt,Economic Cooperation and Development,ORG
The-Sustainable-Development-Goals-Report-2020.txt,$271 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,$420 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,the previous year,DATE
The-Sustainable-Development-Goals-Report-2020.txt,$314 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,ODA,ORG
The-Sustainable-Development-Goals-Report-2020.txt,61 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,$166 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Latin,LOC
The-Sustainable-Development-Goals-Report-2020.txt,America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,$59 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,$97 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,LOC
The-Sustainable-Development-Goals-Report-2020.txt,$50 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,$56 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,"the Organization for Economic Cooperation and
",ORG
The-Sustainable-Development-Goals-Report-2020.txt,up to 7.6 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,second,ORDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Development Assistance Committee,ORG
The-Sustainable-Development-Goals-Report-2020.txt,ODA,ORG
The-Sustainable-Development-Goals-Report-2020.txt,54 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,111,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,September 2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,at least 80 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,six,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,80 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,79 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,just 33 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,six,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,more than three quarters,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,55 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,59 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,7102,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,a reference year,DATE
The-Sustainable-Development-Goals-Report-2020.txt,the nearest year,DATE
The-Sustainable-Development-Goals-Report-2020.txt,two-year,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,billions of current dollars,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern Eastern Sub-Saharan Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Latin Central,LOC
The-Sustainable-Development-Goals-Report-2020.txt,America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,"Southern
",LOC
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern Northern,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,111,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,1 September 2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,less than 50 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,less than 50 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,less than 50 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,90 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,1 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,4 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,24 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,1 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,three,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,aatnido anc,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2000 to 2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2014 to 2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,3.6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,tAulrl nbainrsg,ORG
The-Sustainable-Development-Goals-Report-2020.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,World,ORG
The-Sustainable-Development-Goals-Report-2020.txt,LDS,ORG
The-Sustainable-Development-Goals-Report-2020.txt,SIDS,ORG
The-Sustainable-Development-Goals-Report-2020.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,eu om rustb,ORG
The-Sustainable-Development-Goals-Report-2020.txt,te hal ely,PERSON
The-Sustainable-Development-Goals-Report-2020.txt,2000,DATE
The-Sustainable-Development-Goals-Report-2020.txt,"0.9
23 per cent",PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,1p0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2000 to 2014 2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,"Only
",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,half,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,610,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,95,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,500 metres,QUANTITY
The-Sustainable-Development-Goals-Report-2020.txt,33,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Central,LOC
The-Sustainable-Development-Goals-Report-2020.txt,34,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"1,000 metres",QUANTITY
The-Sustainable-Development-Goals-Report-2020.txt,12,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,LOC
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,35,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,38,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,8,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,49,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,50,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,32,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,72,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,11,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0 20,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"1,000 metres",QUANTITY
The-Sustainable-Development-Goals-Report-2020.txt,500 metres,QUANTITY
The-Sustainable-Development-Goals-Report-2020.txt,The Sustainable Development Goals Report 2020,WORK_OF_ART
The-Sustainable-Development-Goals-Report-2020.txt,2000,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,square metres,QUANTITY
The-Sustainable-Development-Goals-Report-2020.txt,500,CARDINAL
