File,Entity,Label
The-Sustainable-Development-Goals-Report-2020.txt,59 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,the period 2017–2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Only 17,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,67,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,153,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,The Sustainable Development Goals Report,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2020 36,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,102.9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,an estimated 700 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,17 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Central Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,"Northern
Africa",ORG
The-Sustainable-Development-Goals-Report-2020.txt,Central and,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,70 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,45 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,55 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia 53.8,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,18.20,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,cubic metre,PERSON
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,as little as $0.20,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,cubic metre,PERSON
The-Sustainable-Development-Goals-Report-2020.txt,World 17.0,EVENT
The-Sustainable-Development-Goals-Report-2020.txt,"1,197",MONEY
The-Sustainable-Development-Goals-Report-2020.txt,60,DATE
The-Sustainable-Development-Goals-Report-2020.txt,100 120,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,the previous year,DATE
The-Sustainable-Development-Goals-Report-2020.txt,38 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2016 to 2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,19 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,the previous year,DATE
The-Sustainable-Development-Goals-Report-2020.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,61 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,more than 2.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,3.5 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,ODA,ORG
The-Sustainable-Development-Goals-Report-2020.txt,1.4 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,6 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,$9.4 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,States,GPE
The-Sustainable-Development-Goals-Report-2020.txt,1.9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,ODA,ORG
The-Sustainable-Development-Goals-Report-2020.txt,1.2 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,1 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,$346 million,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,48,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,172,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,60 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,60 10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Oceania,GPE
The-Sustainable-Development-Goals-Report-2020.txt,38,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,50 13,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Sub-Saharan,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2 18,DATE
The-Sustainable-Development-Goals-Report-2020.txt,51 29,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,ORG
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,8 15,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia 5,LOC
The-Sustainable-Development-Goals-Report-2020.txt,18 5,DATE
The-Sustainable-Development-Goals-Report-2020.txt,49,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,26,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,44 9,DATE
The-Sustainable-Development-Goals-Report-2020.txt,around 90 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,50 50,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Central and,NORP
The-Sustainable-Development-Goals-Report-2020.txt,Southern,NORP
The-Sustainable-Development-Goals-Report-2020.txt,19 41,DATE
The-Sustainable-Development-Goals-Report-2020.txt,21,DATE
The-Sustainable-Development-Goals-Report-2020.txt,15 4,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Oceania,GPE
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,50 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,70 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,ORG
The-Sustainable-Development-Goals-Report-2020.txt,60,DATE
The-Sustainable-Development-Goals-Report-2020.txt,80 100,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,37,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6 | Clean,QUANTITY
The-Sustainable-Development-Goals-Report-2020.txt,7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,millions,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,billions,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,0.87,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019 to 2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,83 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,90 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,620 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,789 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,85 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,PERSON
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,ORG
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,98 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,about 548 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,53 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,six,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,African,NORP
The-Sustainable-Development-Goals-Report-2020.txt,Asian,NORP
The-Sustainable-Development-Goals-Report-2020.txt,one quarter,DATE
The-Sustainable-Development-Goals-Report-2020.txt,another quarter,DATE
The-Sustainable-Development-Goals-Report-2020.txt,28 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,annual,DATE
The-Sustainable-Development-Goals-Report-2020.txt,0.82,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,99.9 100,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Annual,DATE
The-Sustainable-Development-Goals-Report-2020.txt,56 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,60 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,millions,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,63 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Approximately 2.8 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,8.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,over 26.7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,8.8,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,the past two decades,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,8.7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Asian,NORP
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,42.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,23.9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,18 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,each year,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,ORG
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,41.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,13.4,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,109.9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,83.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2.3 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,80,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,nearly one third,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2014–2018,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2014–2018,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,The Sustainable Development Goals Report,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2020 38,DATE
The-Sustainable-Development-Goals-Report-2020.txt,17.3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,17.0 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,16.3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,8.6 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,"3.3 3.3
2010",DATE
The-Sustainable-Development-Goals-Report-2020.txt,10.5 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,8.1 23.2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,9.2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,80 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,19.7 19.7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,24.7 24.7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,8.6 16.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Sub-Saharan Africa,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,10.5 17.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,85 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,1990–2017,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2017–2030,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,0.0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,5.0 megajoules,QUANTITY
The-Sustainable-Development-Goals-Report-2020.txt,1.7 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,annual,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2016,DATE
The-Sustainable-Development-Goals-Report-2020.txt,annual,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2.2 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,annually,DATE
The-Sustainable-Development-Goals-Report-2020.txt,between 2010 and 2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,1.3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,"between 1990 and
2010",DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,1.3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2.0 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,approximately 2.1 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,between 2010 and 2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,1990–2010 2011–2014 2015 2016,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2017–2030,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,annual,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2.6 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,at least 3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,International,GPE
The-Sustainable-Development-Goals-Report-2020.txt,$21.4 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2010–2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,billions of dollars,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,13 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2016,DATE
The-Sustainable-Development-Goals-Report-2020.txt,25,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,46 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,19 per cent,MONEY
